nama,jenis,lat,lon,provinsi,pm25_h1,pm25_h2,pm25_h3,jarak_grid_km_h1,jarak_grid_km_h2,jarak_grid_km_h3,tanggal_ramal_h1,tanggal_ramal_h2,tanggal_ramal_h3
Sidorejo,village,-2.67961,111.63374,KALIMANTAN TENGAH,37.840110778808594,39.550201416015625,34.34861755371094,4.38005357057307,4.38005357057307,4.38005357057307,2026-09-13,2026-09-14,2026-09-15
Natai Kerbau,village,-2.54184,111.89852,KALIMANTAN TENGAH,41.477054595947266,42.77040100097656,36.627235412597656,28.46326598371309,28.46326598371309,28.46326598371309,2026-09-13,2026-09-14,2026-09-15
Nanuah,village,-1.98954,111.65496,KALIMANTAN TENGAH,52.10718536376953,53.92253112792969,42.75602722167969,24.18584846122795,24.18584846122795,24.18584846122795,2026-09-13,2026-09-14,2026-09-15
Suka Karya,village,-2.1257,110.70674,KALIMANTAN BARAT,51.34287643432617,53.712745666503906,43.279014587402344,14.45435179756949,14.45435179756949,14.45435179756949,2026-09-13,2026-09-14,2026-09-15
Kahingai,village,-1.57973,111.40795,KALIMANTAN TENGAH,85.05366516113281,91.40401458740234,62.4100227355957,25.18948145746802,25.18948145746802,25.18948145746802,2026-09-13,2026-09-14,2026-09-15
Pangkut,village,-2.18869,111.91934,KALIMANTAN TENGAH,51.594444274902344,53.660369873046875,46.178382873535156,20.113100557146485,20.113100557146485,20.113100557146485,2026-09-13,2026-09-14,2026-09-15
Suka Mandang,village,-2.05317,112.18967,KALIMANTAN TENGAH,51.594444274902344,53.660369873046875,46.178382873535156,19.12704062913242,19.12704062913242,19.12704062913242,2026-09-13,2026-09-14,2026-09-15
Lembah Hijau Dua,village,-1.5622,110.45935,KALIMANTAN BARAT,53.908782958984375,55.156822204589844,44.67799758911133,21.890218870516946,21.890218870516946,21.890218870516946,2026-09-13,2026-09-14,2026-09-15
Sagu Suka Mulya,village,-2.36717,111.30529,KALIMANTAN TENGAH,77.36788177490234,85.69588470458984,63.98770523071289,29.42421406963897,29.42421406963897,29.42421406963897,2026-09-13,2026-09-14,2026-09-15
Negeri Baru,village,-1.85006,110.01322,KALIMANTAN BARAT,248.77883911132812,198.71519470214844,152.1938934326172,19.272856357354062,19.272856357354062,19.272856357354062,2026-09-13,2026-09-14,2026-09-15
Sabuai,village,-2.93427,111.47727,KALIMANTAN TENGAH,37.840110778808594,39.550201416015625,34.34861755371094,29.400216122237417,29.400216122237417,29.400216122237417,2026-09-13,2026-09-14,2026-09-15
Beruta,village,-2.03429,111.46471,KALIMANTAN TENGAH,52.10718536376953,53.92253112792969,42.75602722167969,23.78069189391458,23.78069189391458,23.78069189391458,2026-09-13,2026-09-14,2026-09-15
Riam Tinggi,village,-1.69102,111.0577,KALIMANTAN TENGAH,90.07027435302734,96.74232482910156,65.80044555664062,4.806353559616965,4.806353559616965,4.806353559616965,2026-09-13,2026-09-14,2026-09-15
Manis Mata,village,-2.45066,111.02824,KALIMANTAN BARAT,55.57344055175781,56.33685302734375,45.24708557128906,28.84850065975958,28.84850065975958,28.84850065975958,2026-09-13,2026-09-14,2026-09-15
Mekar Mulya,village,-2.28477,111.55737,KALIMANTAN TENGAH,52.10718536376953,53.92253112792969,42.75602722167969,10.549162548381949,10.549162548381949,10.549162548381949,2026-09-13,2026-09-14,2026-09-15
Lupu Peruca,village,-2.31447,111.23761,KALIMANTAN TENGAH,77.36788177490234,85.69588470458984,63.98770523071289,19.89441980883957,19.89441980883957,19.89441980883957,2026-09-13,2026-09-14,2026-09-15
Banda Sari,village,-2.2956,110.79923,KALIMANTAN BARAT,51.34287643432617,53.712745666503906,43.279014587402344,24.556433117131885,24.556433117131885,24.556433117131885,2026-09-13,2026-09-14,2026-09-15
Durian Kait,village,-2.20789,112.14055,KALIMANTAN TENGAH,51.594444274902344,53.660369873046875,46.178382873535156,4.59024027091894,4.59024027091894,4.59024027091894,2026-09-13,2026-09-14,2026-09-15
Semayok Baru,village,-1.70212,110.52101,KALIMANTAN BARAT,53.908782958984375,55.156822204589844,44.67799758911133,8.78258078534391,8.78258078534391,8.78258078534391,2026-09-13,2026-09-14,2026-09-15
Raja,village,-2.67063,111.63942,KALIMANTAN TENGAH,37.840110778808594,39.550201416015625,34.34861755371094,5.462288710534028,5.462288710534028,5.462288710534028,2026-09-13,2026-09-14,2026-09-15
Sukaharja,village,-2.34955,110.67399,KALIMANTAN BARAT,51.34287643432617,53.712745666503906,43.279014587402344,18.550264952196333,18.550264952196333,18.550264952196333,2026-09-13,2026-09-14,2026-09-15
Runtu,village,-2.34045,111.70257,KALIMANTAN TENGAH,52.10718536376953,53.92253112792969,42.75602722167969,19.33330737644693,19.33330737644693,19.33330737644693,2026-09-13,2026-09-14,2026-09-15
Melata,village,-1.9819,111.62855,KALIMANTAN TENGAH,52.10718536376953,53.92253112792969,42.75602722167969,24.458240131652442,24.458240131652442,24.458240131652442,2026-09-13,2026-09-14,2026-09-15
Natai Sedawak,village,-2.762,111.20858,KALIMANTAN TENGAH,55.57344055175781,56.33685302734375,45.24708557128906,13.891290793430176,13.891290793430176,13.891290793430176,2026-09-13,2026-09-14,2026-09-15
Randai,village,-2.10321,110.52314,KALIMANTAN BARAT,51.34287643432617,53.712745666503906,43.279014587402344,13.739407987124478,13.739407987124478,13.739407987124478,2026-09-13,2026-09-14,2026-09-15
Kerabu,village,-2.04959,111.9529,KALIMANTAN TENGAH,51.594444274902344,53.660369873046875,46.178382873535156,23.38580802185461,23.38580802185461,23.38580802185461,2026-09-13,2026-09-14,2026-09-15
Bukit Buluh,village,-1.97002,112.17123,KALIMANTAN TENGAH,51.594444274902344,53.660369873046875,46.178382873535156,26.769538444254263,26.769538444254263,26.769538444254263,2026-09-13,2026-09-14,2026-09-15
Ipuh Bangun Jaya,village,-2.32335,111.37561,KALIMANTAN TENGAH,52.10718536376953,53.92253112792969,42.75602722167969,28.455401019867526,28.455401019867526,28.455401019867526,2026-09-13,2026-09-14,2026-09-15
Sumber Cahaya,village,-1.96219,111.45139,KALIMANTAN TENGAH,52.10718536376953,53.92253112792969,42.75602722167969,31.176125318459484,31.176125318459484,31.176125318459484,2026-09-13,2026-09-14,2026-09-15
